<<<<<<< HEAD
type_est,modulo,course_branch_lesson_name,item,course_item_type_desc,part_modulo,part_leccion,part_item,prom_intentos,completitud_modulo,completitud_lec
T,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Mapa conceptual de los significados de la división y la multiplicación,supplement,97,9,,,0.62797619,0.8125
T,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Amortización de crédito bancario (actividad de aprendizaje),ungraded lti,97,9,1,,0.62797619,0.8125
T,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Publicidad falsa de helados (actividad de aprendizaje),ungraded lti,97,9,,,0.62797619,0.8125
T,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,¿Cumplen la propiedad conmutativa la multiplicación y la división?,lecture,97,17,8,,0.62797619,0.805555556
T,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Mapa conceptual de las propiedades de las operaciones multiplicativas,supplement,97,17,,,0.62797619,0.805555556
T,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Operaciones multiplicativas,quiz,97,17,9,,0.62797619,0.805555556
T,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Los caramelos de Lucy (actividad de aprendizaje),ungraded lti,97,17,,,0.62797619,0.805555556
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Significado de la multiplicación: ábaco vertical,lecture,97,28,8,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual de las formas de multiplicar y dividir,supplement,97,28,,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Multiplicación/división en el ábaco (actividad de aprendizaje),ungraded lti,97,28,,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Resumen de las cuestiones claves de la aritmética de los números naturales,lecture,97,28,8,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del resumen de las cuestiones claves de la aritmética de los números naturales,supplement,97,28,,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del módulo,supplement,97,28,,,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Cuestionario final módulo aritmética de los números naturales,exam,97,28,12,1.75,0.62797619,0.666666667
T,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Bibliografía aritmética de los números naturales,supplement,97,28,,,0.62797619,0.666666667
T,Números racionales,Elementos y representaciones de números racionales,Introducción a números racionales,lecture,105,26,9,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de la introducción a números racionales,supplement,105,26,,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Representaciones de números racionales,quiz,105,26,9,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Representación de los racionales (actividad de aprendizaje),ungraded lti,105,26,,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Elementos y representaciones de los números racionales,lecture,105,26,8,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de las representaciones de los números racionales,supplement,105,26,,,0.601190476,0.80952381
T,Números racionales,Elementos y representaciones de números racionales,Error en un número racional (actividad de aprendizaje),ungraded lti,105,26,,,0.601190476,0.80952381
T,Números racionales,Significados de los números racionales,Significados de los números racionales,lecture,105,17,8,,0.601190476,0.777777778
T,Números racionales,Significados de los números racionales,Mapa conceptual de los significados de los números racionales,supplement,105,17,,,0.601190476,0.777777778
T,Números racionales,Significados de los números racionales,Números racionales,quiz,105,17,9,,0.601190476,0.777777778
T,Números racionales,Significados de los números racionales,Identificar el significado de la fracción (actividad de aprendizaje),ungraded lti,105,17,,,0.601190476,0.777777778
T,Números racionales,Operaciones con fracciones,Operaciones con fracciones,lecture,105,17,8,,0.601190476,0.777777778
T,Números racionales,Operaciones con fracciones,Mapa conceptual de operaciones con fracciones,supplement,105,17,,,0.601190476,0.777777778
T,Números racionales,Operaciones con fracciones,Operaciones con fracciones,quiz,105,17,9,,0.601190476,0.777777778
T,Números racionales,Operaciones con fracciones,Contenido de una porción (actividad de aprendizaje),ungraded lti,105,17,,,0.601190476,0.777777778
T,Números racionales,Decimales,Números decimales,lecture,105,9,8,,0.601190476,0.75
T,Números racionales,Decimales,Mapa conceptual de la multiplicación de decimales y fracciones,supplement,105,9,,,0.601190476,0.75
T,Números racionales,Decimales,Una pequeña parte del metro (actividad de aprendizaje),ungraded lti,105,9,1,,0.601190476,0.75
T,Números racionales,Decimales,Sistema métrico decimal (actividad de aprendizaje),ungraded lti,105,9,,,0.601190476,0.75
T,Números racionales,Razón y proporción,Proporcionalidad entre cantidades,lecture,105,36,8,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Mapa conceptual de razón y proporción,supplement,105,36,,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Cantidad desconocida,quiz,105,36,9,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Resumen de las cuestiones claves de los números racionales,lecture,105,36,7,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Mapa conceptual del resumen de las cuestiones claves de los números racionales,supplement,105,36,,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Perímetro - lado del cuadrado (actividad de aprendizaje),ungraded lti,105,36,,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Mapa conceptual del módulo,supplement,105,36,,,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Cuestionario final módulo números racionales,exam,105,36,12,1.666666667,0.601190476,0.657407407
T,Números racionales,Razón y proporción,Bibliografía: Números racionales,supplement,105,36,,,0.601190476,0.657407407
T,Geometría elemental del plano,Nociones geométricas básicas,Introducción a geometría elemental del plano,lecture,97,25,8,,0.625,0.833333333
T,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de la introducción a geometría elemental del plano,supplement,97,25,,,0.625,0.833333333
T,Geometría elemental del plano,Nociones geométricas básicas,Geometría,quiz,97,25,9,,0.625,0.833333333
T,Geometría elemental del plano,Nociones geométricas básicas,Nociones básicas,lecture,97,25,8,,0.625,0.833333333
T,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de las nociones básicas,supplement,97,25,,,0.625,0.833333333
T,Geometría elemental del plano,Nociones geométricas básicas,Segmentos (actividad de aprendizaje),ungraded lti,97,25,,,0.625,0.833333333
T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Características de los polígonos,lecture,97,18,9,,0.625,0.805555556
T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Mapa conceptual de las figuras planas,supplement,97,18,,,0.625,0.805555556
T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Figuras geométricas,quiz,97,18,9,,0.625,0.805555556
T,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Poligonal y polígono (actividad de aprendizaje),ungraded lti,97,18,,,0.625,0.805555556
T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Características de los triángulos,lecture,97,17,8,,0.625,0.755555556
T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Mapa conceptual de los triángulos,supplement,97,17,,,0.625,0.755555556
T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Triángulos,quiz,97,17,9,,0.625,0.755555556
T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Clasificación de triángulos (actividad de aprendizaje),ungraded lti,97,17,,,0.625,0.755555556
T,Geometría elemental del plano,Los triángulos (tipos y propiedades),Medidas de ángulos (actividad de aprendizaje),ungraded lti,97,17,,,0.625,0.755555556
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Tipos de cuadriláteros,lecture,97,37,8,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual de los cuadriláteros,supplement,97,37,,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de cuadriláteros (actividad de aprendizaje),ungraded lti,97,37,,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de figuras,quiz,97,37,9,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Resumen de las cuestiones claves de la geometría elemental del plano,lecture,97,37,8,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del resumen de las cuestiones claves de la geometría elemental del plano,supplement,97,37,,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del módulo,supplement,97,37,,,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Cuestionario final módulo geometría elemental del plano,exam,97,37,12,1.666666667,0.625,0.666666667
T,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Bibliografía geometría elemental del plano,supplement,97,37,,,0.625,0.666666667
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Introducción a los tipos de magnitudes,lecture,77,25,8,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de la introducción a los tipos de magnitudes,supplement,77,25,,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Magnitud,quiz,77,25,9,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,¿Qué es una magnitud?,lecture,77,25,8,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de los tipos de magnitudes,supplement,77,25,,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El experimento de Arquímedes (actividad de aprendizaje),ungraded lti,77,25,,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El lingote y la corona (actividad de aprendizaje),ungraded lti,77,25,,,0.621794872,0.80952381
T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Medida de magnitudes y unidades de medida,lecture,77,8,8,,0.621794872,0.75
T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Mapa conceptual de los conceptos y procedimientos para la medida de magnitudes,supplement,77,8,,,0.621794872,0.75
T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Rendimiento de combustible (actividad de aprendizaje),ungraded lti,77,8,,,0.621794872,0.75
T,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,El arca de Noé (actividad de aprendizaje),ungraded lti,77,8,,,0.621794872,0.75
T,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,¿Cómo mides la longitud de un objeto?,lecture,77,8,8,,0.621794872,0.814814815
T,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,Mapa conceptual de la medida directa,supplement,77,8,,,0.621794872,0.814814815
